player_name,team_code,position,is_pitcher,is_keeper
F. Peralta,LDY,P,TRUE,FALSE
S. Alcantara,SHO,P,TRUE,FALSE
M. Melancon,DKG,P,TRUE,FALSE
A. Bradley,DMK,P,TRUE,FALSE
M. Soroka,DDG,P,TRUE,FALSE
A. DeSclafani,SKD,P,TRUE,FALSE
T. Walker,RGS,P,TRUE,FALSE
C. Smith,DEV,P,TRUE,FALSE
Y. Garcia,LDY,P,TRUE,FALSE
D. Williams,SHO,P,TRUE,FALSE
D. Bard,DKG,P,TRUE,FALSE
J. Hicks,DMK,P,TRUE,FALSE
E. Pagan,DDG,P,TRUE,FALSE
D. Pomeranz,SKD,P,TRUE,FALSE
B. Hand,RGS,P,TRUE,FALSE
R. Rodriguez,DEV,P,TRUE,FALSE
B. Treinen,LDY,P,TRUE,FALSE
A. Bass,SHO,P,TRUE,FALSE
