player_name,team_code,position,is_pitcher,is_keeper
R. Tellez,DEV,2B,FALSE,FALSE
M. Vargas,LDY,2B,FALSE,FALSE
P. Alonso,SHO,2B,FALSE,FALSE
J.Chisholm Jr.,DKG,3B,FALSE,FALSE
T. Estrada,DMK,3B,FALSE,FALSE
T. Edman,DDG,3B,FALSE,FALSE
J. India,SKD,3B,FALSE,FALSE
B. Stott,RGS,3B,FALSE,FALSE
O. Albies,DEV,3B,FALSE,FALSE
M. Muncy,LDY,3B,FALSE,FALSE
L. Arraez,SHO,3B,FALSE,FALSE
K. Hayes,DKG,SS,FALSE,FALSE
E. Escobar,DMK,SS,FALSE,FALSE
J. Walker,DDG,SS,FALSE,FALSE
A. Riley,SKD,SS,FALSE,FALSE
A. Bohm,RGS,SS,FALSE,FALSE
N. Arenado,DEV,SS,FALSE,FALSE
E. Montero,LDY,SS,FALSE,FALSE
M. Machado,SHO,SS,FALSE,FALSE
F. Tatis Jr.,DKG,C,FALSE,FALSE
D. Swanson,DMK,C,FALSE,FALSE
F. Lindor,DDG,C,FALSE,FALSE
T. Turner,SKD,C,FALSE,FALSE
O. Cruz,RGS,C,FALSE,FALSE
W. Adames,DEV,C,FALSE,FALSE
X. Bogaerts,LDY,C,FALSE,FALSE
E. Tovar,SHO,C,FALSE,FALSE
W. Contreras,DKG,C,FALSE,FALSE
JT. Realmuto,DMK,C,FALSE,FALSE
J. Bart,DDG,C,FALSE,FALSE
T. Stephenson,SKD,C,FALSE,FALSE
S. Murphy,RGS,C,FALSE,FALSE
Wm. Contreras,DEV,C,FALSE,FALSE
W. Smith,LDY,C,FALSE,FALSE
T. d'Arnaud,SHO,C,FALSE,FALSE
K. Ruiz,DKG,CM,FALSE,FALSE
"A, Barnes",DMK,CM,FALSE,FALSE
F. Alverez,DDG,CM,FALSE,FALSE
N. Fortes,SKD,CM,FALSE,FALSE
E. Diaz,RGS,CM,FALSE,FALSE
Y. Gomes,DEV,CM,FALSE,FALSE
O. Navaez,LDY,CM,FALSE,FALSE
G. Moreno,SHO,CM,FALSE,FALSE
H. Kim,DKG,MI,FALSE,FALSE
W. Myers,DMK,MI,FALSE,FALSE
P. Wisdom,DDG,MI,FALSE,FALSE
G. Cooper,SKD,MI,FALSE,FALSE
C. Walker,RGS,MI,FALSE,FALSE
R. McMahon,DEV,MI,FALSE,FALSE
J. Cronenworth,LDY,MI,FALSE,FALSE
J. Candelario,SHO,MI,FALSE,FALSE
"N, Hoerner",DKG,DH,FALSE,FALSE
L. Urias,DMK,DH,FALSE,FALSE
J. Rojas,DDG,DH,FALSE,FALSE
J. Segura,SKD,DH,FALSE,FALSE
W. Flores,RGS,DH,FALSE,FALSE
Lu. Garcia,DEV,DH,FALSE,FALSE
CJ. Abrams,LDY,DH,FALSE,FALSE
J. Berti,SHO,DH,FALSE,FALSE
J. Urias,DKG,P,TRUE,FALSE
C. Burnes,DMK,P,TRUE,FALSE
B. Snell,DDG,P,TRUE,FALSE
S. Strider,SKD,P,TRUE,FALSE
M. Scherzer,RGS,P,TRUE,FALSE
A. Nola,DEV,P,TRUE,FALSE
D. May,LDY,P,TRUE,FALSE
S. Alcantara,SHO,P,TRUE,FALSE
C. Kershaw,DKG,P,TRUE,FALSE
Z. Wheeler,DMK,P,TRUE,FALSE
S. Manaea,DDG,P,TRUE,FALSE
J. Verlander,SKD,P,TRUE,FALSE
Y. Darvish,RGS,P,TRUE,FALSE
B. Woodruff,DEV,P,TRUE,FALSE
H. Greene,LDY,P,TRUE,FALSE
M. Fried,SHO,P,TRUE,FALSE
A. Cobb,DKG,P,TRUE,FALSE
M. Kelly,DMK,P,TRUE,FALSE
Jos. Grey,DDG,P,TRUE,FALSE
M. Mikolas,SKD,P,TRUE,FALSE
N. Lodolo,RGS,P,TRUE,FALSE
Z. Gallen,DEV,P,TRUE,FALSE
T. Gonsolin,LDY,P,TRUE,FALSE
J. Musgrove,SHO,P,TRUE,FALSE
J. Steele,DKG,P,TRUE,FALSE
J. Flaherty,DMK,P,TRUE,FALSE
M. Keller,DDG,P,TRUE,FALSE
J. Montgomery,SKD,P,TRUE,FALSE
M. Stroman,RGS,P,TRUE,FALSE
N. Syndergaard,DEV,P,TRUE,FALSE
K. Wright,LDY,P,TRUE,FALSE
C. Morton,SHO,P,TRUE,FALSE
T. Walker,DKG,P,TRUE,FALSE
E. Lauer,DMK,P,TRUE,FALSE
R. Pepiot,DDG,P,TRUE,FALSE
K. Senga,SKD,P,TRUE,FALSE
F. Peralta,RGS,P,TRUE,FALSE
J. Taillon,DEV,P,TRUE,FALSE
M. Gore,LDY,P,TRUE,FALSE
L. Webb,SHO,P,TRUE,FALSE
J. Brubaker,DKG,P,TRUE,FALSE
G. Ashcraft,DMK,P,TRUE,FALSE
E. Cabrera,DDG,P,TRUE,FALSE
S. Ohtani,SKD,P,TRUE,FALSE
R. Contreras,RGS,P,TRUE,FALSE
Tr. Rogers,DEV,P,TRUE,FALSE
R. Stripling,LDY,P,TRUE,FALSE
J. Luzardo,SHO,P,TRUE,FALSE
W. Buehler,DKG,P,TRUE,FALSE
A. Vesia,DMK,P,TRUE,FALSE
C. Carasco,DDG,P,TRUE,FALSE
AJ. Minter,SKD,P,TRUE,FALSE
A. Puk,RGS,P,TRUE,FALSE
H. Wesneski,DEV,P,TRUE,FALSE
B. Graterol,LDY,P,TRUE,FALSE
R. Suarez,SHO,P,TRUE,FALSE
E. Phillips,DKG,P,TRUE,FALSE
S. Dominguez,DMK,P,TRUE,FALSE
J. Hader,DDG,P,TRUE,FALSE
D. Bard,SKD,P,TRUE,FALSE
B. Hughes,RGS,P,TRUE,FALSE
K. Finnegan,DEV,P,TRUE,FALSE
C. Krimbrel,LDY,P,TRUE,FALSE
D. Robertson,SHO,P,TRUE,FALSE
