player_name,team_code,position,is_pitcher,is_keeper
T. Anderson,DEV,P,TRUE,FALSE
A. Miller,LDY,P,TRUE,FALSE
Ca. Smith,SHO,P,TRUE,FALSE
M. Gore,DKG,P,TRUE,FALSE
S. Lugo,DMK,P,TRUE,FALSE
K. Gausman,DDG,P,TRUE,FALSE
A. Bradley,SKD,P,TRUE,FALSE
L. Weaver,RGS,P,TRUE,FALSE
A. Wainwright,DEV,P,TRUE,FALSE
JA. Diaz,LDY,P,TRUE,FALSE
J. Lester,SHO,P,TRUE,FALSE
E. Diaz,DKG,P,TRUE,FALSE
J. Jeffress,DMK,P,TRUE,FALSE
D. Pomeranz,DDG,P,TRUE,FALSE
R. Wick,SKD,P,TRUE,FALSE
B. Zintzler,RGS,P,TRUE,FALSE
R. Erlin,DEV,P,TRUE,FALSE
T. Toussaint,LDY,P,TRUE,FALSE
D. Hudson,SHO,P,TRUE,FALSE
K. Bryant,SKD,IL2,FALSE,FALSE
