player_name,team_code,position,is_pitcher,is_keeper
T. Chatwood,LDY,P,TRUE,FALSE
Ca. Smith,SHO,P,TRUE,FALSE
M. Gore,DKG,P,TRUE,FALSE
S. Lugo,DMK,P,TRUE,FALSE
C. Martinez,DDG,P,TRUE,FALSE
A. Bradley,SKD,P,TRUE,FALSE
D. Smyly,RGS,P,TRUE,FALSE
A. Wainwright,DEV,P,TRUE,FALSE
J. Familia,LDY,P,TRUE,FALSE
J. Lester,SHO,P,TRUE,FALSE
E. Diaz,DKG,P,TRUE,FALSE
J. Jeffress,DMK,P,TRUE,FALSE
D. Pomeranz,DDG,P,TRUE,FALSE
S. Doolittle,SKD,P,TRUE,FALSE
N. Burdi,RGS,P,TRUE,FALSE
A. Mills,DEV,P,TRUE,FALSE
B. Graterol,LDY,P,TRUE,FALSE
D. Hudson,SHO,P,TRUE,FALSE
