player_name,team_code,position,is_pitcher,is_keeper
W. Bernabel,DKG,2B,FALSE,FALSE
M. Busch,DMK,2B,FALSE,FALSE
S. Steer,DDG,2B,FALSE,FALSE
M. Olson,SKD,2B,FALSE,FALSE
F. Freeman,RGS,2B,FALSE,FALSE
R. O'Hearn,DEV,2B,FALSE,FALSE
J. Bell,LDY,2B,FALSE,FALSE
P. Alonso,SHO,2B,FALSE,FALSE
J. Cronenworth,DKG,SS,FALSE,FALSE
O. Lopez,DMK,SS,FALSE,FALSE
N. Hoerner,DDG,SS,FALSE,FALSE
M. McLain,SKD,SS,FALSE,FALSE
L. Garcia Jr.,RGS,SS,FALSE,FALSE
O. Albies,DEV,SS,FALSE,FALSE
B. Stott,LDY,SS,FALSE,FALSE
B. Turang,SHO,SS,FALSE,FALSE
E. De La Cruz,DKG,3B,FALSE,FALSE
D. Swanson,DMK,3B,FALSE,FALSE
F. Lindor,DDG,3B,FALSE,FALSE
T. Turner,SKD,3B,FALSE,FALSE
E.Tovar,RGS,3B,FALSE,FALSE
G. Perdomo,DEV,3B,FALSE,FALSE
M. Betts,LDY,3B,FALSE,FALSE
I. Kiner-Falefa,SHO,3B,FALSE,FALSE
B. Alexander,DKG,OF,FALSE,FALSE
C. Durbin,DMK,OF,FALSE,FALSE
J. Triolo,DDG,OF,FALSE,FALSE
A. Bohm,SKD,OF,FALSE,FALSE
M. Chapman,RGS,OF,FALSE,FALSE
N. Marte,DEV,OF,FALSE,FALSE
M. Muncy,LDY,OF,FALSE,FALSE
M. Machado,SHO,OF,FALSE,FALSE
F. Tatis Jr.,DKG,OF,FALSE,FALSE
C. Carroll,DMK,OF,FALSE,FALSE
J. Chourio,DDG,OF,FALSE,FALSE
S. Frelick,SKD,OF,FALSE,FALSE
O. Cruz,RGS,OF,FALSE,FALSE
J. Merrill,DEV,OF,FALSE,FALSE
T. Hernandez,LDY,OF,FALSE,FALSE
M. Harris II,SHO,OF,FALSE,FALSE
D. Crews,DKG,OF,FALSE,FALSE
J. McNeil,DMK,OF,FALSE,FALSE
J. Wood,DDG,OF,FALSE,FALSE
"N,. Castellanos",SKD,OF,FALSE,FALSE
R. Laureano,RGS,OF,FALSE,FALSE
S. Suzuki,DEV,OF,FALSE,FALSE
J. Soto,LDY,OF,FALSE,FALSE
P. Crow-Armstrong,SHO,OF,FALSE,FALSE
A. Hays,DKG,OF,FALSE,FALSE
K. Tucker,DMK,OF,FALSE,FALSE
B. Doyle,DDG,OF,FALSE,FALSE
L. Nootbaar,SKD,OF,FALSE,FALSE
A. McCutchen,RGS,OF,FALSE,FALSE
C. Mullins,DEV,OF,FALSE,FALSE
J-H. Lee,LDY,OF,FALSE,FALSE
I. Happ,SHO,OF,FALSE,FALSE
I. Collins,DKG,OF,FALSE,FALSE
R. Acuna Jr.,DMK,OF,FALSE,FALSE
C. Yelich,DDG,OF,FALSE,FALSE
L. Gurriel Jr.,SKD,OF,FALSE,FALSE
B. Nimmo,RGS,OF,FALSE,FALSE
H. Ramos,DEV,OF,FALSE,FALSE
A. Pages,LDY,OF,FALSE,FALSE
J. Profar,SHO,OF,FALSE,FALSE
B. Reynolds,DKG,C,FALSE,FALSE
J. Marsee,DMK,C,FALSE,FALSE
V. Scott,DDG,C,FALSE,FALSE
TJ. Friedl,SKD,C,FALSE,FALSE
L. Matos,RGS,C,FALSE,FALSE
J. Beck,DEV,C,FALSE,FALSE
D. Gilbert,LDY,C,FALSE,FALSE
H. Bader,SHO,C,FALSE,FALSE
I. Herrera,DKG,C,FALSE,FALSE
G. Moreno,DMK,C,FALSE,FALSE
D. Baldwin,DDG,C,FALSE,FALSE
C. Kelly,SKD,C,FALSE,FALSE
Wilm. Contreras,RGS,C,FALSE,FALSE
P. Pages,DEV,C,FALSE,FALSE
W. Smith,LDY,C,FALSE,FALSE
Wil. Contreas,SHO,C,FALSE,FALSE
T. Stephenson,DKG,CM,FALSE,FALSE
D. Rushing,DMK,CM,FALSE,FALSE
F. Fermin,DDG,CM,FALSE,FALSE
H. Goodman,SKD,CM,FALSE,FALSE
JT Realmuto,RGS,CM,FALSE,FALSE
A. Ramirez,DEV,CM,FALSE,FALSE
S. Murphy,LDY,CM,FALSE,FALSE
L. Hicks,SHO,CM,FALSE,FALSE
KB.. Hayes,DKG,MI,FALSE,FALSE
A. Vaughn,DMK,MI,FALSE,FALSE
B. Baty,DDG,MI,FALSE,FALSE
S. Horwitz,SKD,MI,FALSE,FALSE
A. Monasterio,RGS,MI,FALSE,FALSE
G. Sheets,DEV,MI,FALSE,FALSE
M. Shaw,LDY,MI,FALSE,FALSE
B. Harper,SHO,MI,FALSE,FALSE
H-S. Kim,DKG,DH,FALSE,FALSE
T. Edman,DMK,DH,FALSE,FALSE
CJ. Abrams,DDG,DH,FALSE,FALSE
X. Edwards,SKD,DH,FALSE,FALSE
W.Adames,RGS,DH,FALSE,FALSE
T. Freeman,DEV,DH,FALSE,FALSE
M. Winn,LDY,DH,FALSE,FALSE
N. Gorman,SHO,DH,FALSE,FALSE
R. Sasaki,DKG,P,TRUE,FALSE
P. Skenes,DMK,P,TRUE,FALSE
R. Nelson,DDG,P,TRUE,FALSE
S. Ohtani,SKD,P,TRUE,FALSE
Y. Yamamoto,RGS,P,TRUE,FALSE
A. Uribe,DEV,P,TRUE,FALSE
J. Tong,LDY,P,TRUE,FALSE
B. Snell,SHO,P,TRUE,FALSE
T. Glasnow,DKG,P,TRUE,FALSE
B. Ashcraft,DMK,P,TRUE,FALSE
F. Peralta,DDG,P,TRUE,FALSE
C. Sale,SKD,P,TRUE,FALSE
L. Webb,RGS,P,TRUE,FALSE
D. Peterson,DEV,P,TRUE,FALSE
K. Senga,LDY,P,TRUE,FALSE
D. Cease,SHO,P,TRUE,FALSE
M. Boyd,DKG,P,TRUE,FALSE
M. King,DMK,P,TRUE,FALSE
J. Oviendo,DDG,P,TRUE,FALSE
E. Cabrera,SKD,P,TRUE,FALSE
S. Alcantara,RGS,P,TRUE,FALSE
J. Wentz,DEV,P,TRUE,FALSE
R. Ray,LDY,P,TRUE,FALSE
N. Lodolo,SHO,P,TRUE,FALSE
C. Horton,DKG,P,TRUE,FALSE
J. Quintana,DMK,P,TRUE,FALSE
H. Waldrep,DDG,P,TRUE,FALSE
E. Rodriguez,SKD,P,TRUE,FALSE
A. Abbott,RGS,P,TRUE,FALSE
S. Gray,DEV,P,TRUE,FALSE
N. Pivetta,LDY,P,TRUE,FALSE
N. Crismatt,SHO,P,TRUE,FALSE
Ra. Suarez,DKG,P,TRUE,FALSE
C. Rea,DMK,P,TRUE,FALSE
T. Walker,DDG,P,TRUE,FALSE
C. Sanchez,SKD,P,TRUE,FALSE
B. Singer,RGS,P,TRUE,FALSE
D. Peterson,DEV,P,TRUE,FALSE
J. Luzardo,LDY,P,TRUE,FALSE
S. Manaea,SHO,P,TRUE,FALSE
B. Chandler,DKG,P,TRUE,FALSE
C. Kershaw,DMK,P,TRUE,FALSE
A. Saalfrank,DDG,P,TRUE,FALSE
Q. Piester,SKD,P,TRUE,FALSE
